ID,Playground Number,Name,Address,Type,Surface Type,Accessibility,Owner,Maintainer,Redevelopment Date,Latitude,Longitude,Location,Geometry Point,Neighbourhood ID,Neighbourhood Name,park_type,User Category
700,613,Allendale Park,10535 66 Avenue NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.500775,-113.502656,"(53.50077462910039, -113.50265641425295)",POINT (-113.50265641425295 53.50077462910039),5010,ALLENDALE,play,Junior/Senior (18 months to 12 years)
800,3734,Trumpeter Playground,2215 Trumpeter Way NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2020/01/01,53.588752,-113.679502,"(53.58875222969663, -113.67950193917625)",POINT (-113.67950193917625 53.58875222969663),4471,TRUMPETER AREA,play,Junior/Senior (18 months to 12 years)
905,3282,Terwillegar Park,Sutter Place,Playground,Sand,Unknown,,Parks,2005/12/31,53.442752,-113.587051,"(53.44275153625648, -113.58705084596792)",POINT (-113.58705084596792 53.44275153625648),5642,SOUTH TERWILLEGAR,play,Junior/Senior (18 months to 12 years)
617,125,Donnan Park/Arena,9105 - 80 AVENUE NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.515485,-113.468962,"(53.51548472599759, -113.46896210367989)",POINT (-113.46896210367989 53.51548472599759),6492,MILL CREEK RAVINE SOUTH,play,Senior (6 to 12 years)
338,583,King Edward School,8530 101 Street NW,Playground,Sand,Unknown,,Parks,1992/12/31,53.521266,-113.492558,"(53.52126618034117, -113.49255788340284)",POINT (-113.49255788340284 53.52126618034117),5480,STRATHCONA,play,Senior (6 to 12 years)
888,243,Westbrook Elementary,11915 40 Avenue NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.475377,-113.540702,"(53.475376652729736, -113.54070209259801)",POINT (-113.54070209259801 53.475376652729736),5020,ASPEN GARDENS,play,Junior/Senior (18 months to 12 years)
748,131,Gallagher Park,9750 98 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,1998/12/31,53.535927,-113.472258,"(53.535927297790906, -113.47225828769359)",POINT (-113.47225828769359 53.535927297790906),6070,CLOVERDALE,play,Junior (18 months to 5 years)
492,3736,Kim Hung School Playground,1950 Glastonbury Blvd NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2020/09/30,53.501477,-113.682972,"(53.50147693696661, -113.68297175593133)",POINT (-113.68297175593133 53.50147693696661),4551,GRANVILLE,play,Junior/Senior (18 months to 12 years)
591,135,Ekota School,1395 Knotwood Road East NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.450014,-113.441959,"(53.45001429603694, -113.44195925582056)",POINT (-113.44195925582056 53.45001429603694),6200,EKOTA,play,Junior (18 months to 5 years)
523,403,Central McDougall,10630 109 Avenue NW,Playground,Sand,Unknown,,Parks,2001/12/31,53.55492,-113.503797,"(53.55491982073704, -113.5037970997422)",POINT (-113.5037970997422 53.55491982073704),1030,CENTRAL MCDOUGALL,play,Senior (6 to 12 years)
267,148,Meyokumin School,5703 19A Avenue NW,Playground,Sand,Unknown,,Parks,1992/12/31,53.450065,-113.429644,"(53.450065418397045, -113.42964369604742)",POINT (-113.42964369604742 53.450065418397045),6460,MEYOKUMIN,play,Junior/Senior (18 months to 12 years)
746,84,Arthur Elliott Park Playground,96 Avenue - 153 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2004/12/31,53.533339,-113.584425,"(53.53333924368168, -113.58442473082168)",POINT (-113.58442473082168 53.53333924368168),4580,WEST JASPER PLACE,play,Junior/Senior (18 months to 12 years)
211,3685,Poplar Park,16410 82 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2015/12/31,53.626369,-113.473624,"(53.62636941062803, -113.47362420526773)",POINT (-113.47362420526773 53.62636941062803),2050,BELLE RIVE,play,Unknown
266,144,Menisa School,900 Knottwood Road South NW,Playground,Sand,Unknown,,Parks,2002/12/31,53.442677,-113.447388,"(53.442676646189796, -113.44738848331751)",POINT (-113.44738848331751 53.442676646189796),6450,MENISA,play,Junior/Senior (18 months to 12 years)
609,305,Grandview School Park (EPSB),6225 127 Street NW,Playground,Sand,Unknown,,Parks,2003/12/31,53.499016,-113.546474,"(53.49901607394668, -113.54647418359147)",POINT (-113.54647418359147 53.49901607394668),5210,GRANDVIEW HEIGHTS,play,Junior/Senior (18 months to 12 years)
686,807,Alberta Avenue,9210 119 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2000/12/31,53.571098,-113.48386,"(53.57109845854919, -113.48386020779212)",POINT (-113.48386020779212 53.57109845854919),1010,ALBERTA AVENUE,play,Junior/Senior (18 months to 12 years)
3727,3780,Father Michael Mireau School,3010 Spence Wynd SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2021/10/22,53.420399,-113.464972,"(53.42039911155046, -113.46497236375575)",POINT (-113.46497236375575 53.42039911155046),6213,SUMMERSIDE,play,Senior (6 to 12 years)
880,107,Wedgewood Heights Park Playground,Wedgewood Boulevard NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2013/12/31,53.480152,-113.647294,"(53.480151941333276, -113.64729407631836)",POINT (-113.64729407631836 53.480151941333276),4570,WEDGEWOOD HEIGHTS,play,Junior/Senior (18 months to 12 years)
371,311,Malmo Plains School,4716 115 Street NW,Playground,Sand,Unknown,,Parks,1999/12/31,53.48495,-113.530397,"(53.484949660588114, -113.53039742299148)",POINT (-113.53039742299148 53.484949660588114),5280,MALMO PLAINS,play,Junior/Senior (18 months to 12 years)
317,3601,Monsignor Walter Fitzgerald Playground,7120 180 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2013/12/31,53.505427,-113.635133,"(53.505427266377765, -113.63513328185343)",POINT (-113.63513328185343 53.505427266377765),4270,LYMBURN,play,Junior/Senior (18 months to 12 years)
694,93,Baturyn Playground,10505 172 Avenue NW,Playground,Sand,Unknown,,Parks,2021/10/15,53.632602,-113.504433,"(53.63260190548516, -113.5044327055475)",POINT (-113.5044327055475 53.63260190548516),3030,BATURYN,play,Junior/Senior (18 months to 12 years)
904,1764,Terrace Heights School,6859 100 Avenue NW,Playground,Sand,Unknown,,Parks,1998/12/31,53.539492,-113.435275,"(53.53949162393515, -113.43527509370051)",POINT (-113.43527509370051 53.53949162393515),6730,TERRACE HEIGHTS,play,Junior/Senior (18 months to 12 years)
565,3632,Eaux Claires Park,16003 - 95 St,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2014/12/31,53.621757,-113.485868,"(53.62175704476065, -113.48586770424856)",POINT (-113.48586770424856 53.62175704476065),2241,EAUX CLAIRES,play,Senior (6 to 12 years)
30,3724,Beaver Lodge (Edmonton Valley Zoo),13221 Buena Vista Road NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2019/09/16,53.510507,-113.557317,"(53.5105067924262, -113.5573171823203)",POINT (-113.5573171823203 53.5105067924262),3382,RIVER VALLEY LAURIER,play,Senior (6 to 12 years)
600,3699,Cy Becker Tot Lot,3910 168A Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2014/12/31,53.62914,-113.401094,"(53.62913956260539, -113.40109418933696)",POINT (-113.40109418933696 53.62913956260539),2611,CY BECKER,play,Junior/Senior (18 months to 12 years)
319,95,Grovenor Community Playground,14325 104 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2017/12/31,53.54595,-113.56847,"(53.54595000320708, -113.56847006673313)",POINT (-113.56847006673313 53.54595000320708),3210,GROVENOR,play,Junior/Senior (18 months to 12 years)
580,1762,Ecole Gabrielle-Roy,9330 - 87 STREET NW T6C4M5,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2015/12/31,53.529756,-113.46204,"(53.529755645112424, -113.46204030161456)",POINT (-113.46204030161456 53.529755645112424),6710,STRATHEARN,play,Senior (6 to 12 years)
647,263,Dovercourt Community Playground,13510 Dovercourt Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2004/12/31,53.576087,-113.559446,"(53.576086536705375, -113.55944597620743)",POINT (-113.55944597620743 53.576086536705375),3170,DOVERCOURT,play,Junior/Senior (18 months to 12 years)
734,154,Fulton Place School,10310 56 Street NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.54528,-113.425486,"(53.54527973459387, -113.4254864093726)",POINT (-113.4254864093726 53.54527973459387),6240,FULTON PLACE,play,Junior (18 months to 5 years)
453,313,Royal Gardens Community League,4030 117 Street NW,Playground,Sand,Unknown,,Parks,2000/12/31,53.478128,-113.53577,"(53.47812825964052, -113.53577006348921)",POINT (-113.53577006348921 53.47812825964052),5430,ROYAL GARDENS,play,Junior/Senior (18 months to 12 years)
134,611,Pleasantview School,10541 - 60A AVENUE NW T6H1K4,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2012/08/16,53.49491,-113.503201,"(53.49491022861881, -113.50320113350134)",POINT (-113.50320113350134 53.49491022861881),5320,PLEASANTVIEW,play,Junior/Senior (18 months to 12 years)
484,3631,Secord Corner Park Playground,9550 - 217 STREET NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2010/12/31,53.533431,-113.691647,"(53.53343122064746, -113.69164651258961)",POINT (-113.69164651258961 53.53343122064746),4487,SECORD,play,Junior/Senior (18 months to 12 years)
192,309,Kinsmen Park Senior,9100 Walterdale Hill NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2013/12/31,53.527128,-113.5093,"(53.5271276191053, -113.50929972126562)",POINT (-113.50929972126562 53.5271276191053),5390,RIVER VALLEY WALTERDALE,play,Junior/Senior (18 months to 12 years)
850,384,Zoie Gardner Park,12710 70 Street NW,Playground,Sand,Unknown,,Parks,1976/12/31,53.585694,-113.450326,"(53.5856935051007, -113.45032588829065)",POINT (-113.45032588829065 53.5856935051007),2020,BALWIN,play,Junior/Senior (18 months to 12 years)
711,69,Canora Park Playground,15120 104 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2004/12/31,53.547348,-113.582195,"(53.54734771064517, -113.58219528118713)",POINT (-113.58219528118713 53.54734771064517),4090,CANORA,play,Junior/Senior (18 months to 12 years)
487,3641,Secord Rock Garden Playground,95 Ave & Secord Landing,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2013/12/31,53.532386,-113.70567,"(53.532385709246356, -113.70566999685721)",POINT (-113.70566999685721 53.532385709246356),4487,SECORD,play,Senior (6 to 12 years)
867,3642,Starling Playground,1718 Tanager Close,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2014/12/31,53.593624,-113.655273,"(53.59362422048102, -113.65527318410983)",POINT (-113.65527318410983 53.59362422048102),4474,STARLING,play,Junior/Senior (18 months to 12 years)
605,1664,Delton Community League,12325 88 Street NW,Playground,Sand,Unknown,,Parks,1976/12/31,53.579641,-113.475733,"(53.579641327699576, -113.4757325482639)",POINT (-113.4757325482639 53.579641327699576),1080,DELTON,play,Junior/Senior (18 months to 12 years)
924,319,Tipton Park,10849 81 Avenue NW,Playground,Sand,Unknown,,Parks,1950/12/31,53.516367,-113.510188,"(53.516367328225336, -113.5101883496558)",POINT (-113.5101883496558 53.516367328225336),5330,QUEEN ALEXANDRA,play,Junior/Senior (18 months to 12 years)
716,3564,Ambleside Park,181 Ambleside Drive SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2007/12/31,53.432764,-113.604042,"(53.43276424713744, -113.60404185562932)",POINT (-113.60404185562932 53.43276424713744),5505,AMBLESIDE,play,Junior/Senior (18 months to 12 years)
431,343,Robert Carter Park,1100 Carter Crest Road NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.464439,-113.575176,"(53.464438948756026, -113.57517568757771)",POINT (-113.57517568757771 53.464438948756026),5130,CARTER CREST,play,Junior/Senior (18 months to 12 years)
183,1720,Ozerna Park,84 Street - 158 Avenue NW,Playground,"Rubber Tiles, Sand",Wheelchair Accessible,,Parks,2001/12/31,53.620786,-113.448543,"(53.62078578968913, -113.44854307908125)",POINT (-113.44854307908125 53.62078578968913),2600,OZERNA,play,Junior/Senior (18 months to 12 years)
520,392,Beverly Jubilee Park,4203 120 Avenue NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.574228,-113.40709,"(53.574227583747046, -113.40709011473038)",POINT (-113.40709011473038 53.574227583747046),2040,BEACON HEIGHTS,play,Junior/Senior (18 months to 12 years)
254,68,Meadowlark Community Playground,15961 92 Avenue NW,Playground,Sand,Unknown,,Parks,2017/12/31,53.525659,-113.596746,"(53.52565889275736, -113.5967460489052)",POINT (-113.5967460489052 53.52565889275736),4310,MEADOWLARK PARK,play,Junior/Senior (18 months to 12 years)
586,3681,Major General Griesbach School Playground,Griesbach Road NW & Sir Arthur Currie Way NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2017/12/31,53.607616,-113.498591,"(53.60761647873342, -113.49859112093122)",POINT (-113.49859112093122 53.60761647873342),3111,GRIESBACH,play,Junior/Senior (18 months to 12 years)
235,303,McKernan School,11330 76 Avenue NW,Playground,Sand,Unknown,,Parks,1998/12/31,53.513548,-113.523751,"(53.51354844655142, -113.52375106213287)",POINT (-113.52375106213287 53.51354844655142),5290,MCKERNAN,play,Junior/Senior (18 months to 12 years)
468,3360,Rutherford (Johnny Bright School),Rutherford Road,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2011/12/31,53.420076,-113.534431,"(53.4200755004656, -113.53443091565174)",POINT (-113.53443091565174 53.4200755004656),5454,RUTHERFORD,play,Junior/Senior (18 months to 12 years)
838,88,Woodcroft Playground,13915 115 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2011/12/31,53.564883,-113.562032,"(53.564882563351034, -113.56203193339357)",POINT (-113.56203193339357 53.564882563351034),3450,WOODCROFT,play,Junior/Senior (18 months to 12 years)
744,87,Castle Downs Park Playground,11520 153 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2010/12/31,53.616788,-113.525454,"(53.61678832912361, -113.52545446571395)",POINT (-113.52545446571395 53.61678832912361),3180,DUNLUCE,play,Junior/Senior (18 months to 12 years)
3729,3781,Shauna May Seneca School,2130 Wonnacott Way SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2021/11/01,53.411664,-113.429106,"(53.41166376907961, -113.4291063697869)",POINT (-113.4291063697869 53.41166376907961),6662,WALKER,play,Junior/Senior (18 months to 12 years)
572,1676,Blessed Kateri (Creek's Crossing),3807 41 Avenue NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.475542,-113.400281,"(53.4755423640005, -113.400280714138)",POINT (-113.400280714138 53.4755423640005),6370,KINISKI GARDENS,play,Senior (6 to 12 years)
250,593,Lansdowne Park,4915 - 124 STREET NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Unknown,,Parks,1999/12/31,53.486715,-113.545871,"(53.4867148216387, -113.54587065709529)",POINT (-113.54587065709529 53.4867148216387),5260,LANSDOWNE,play,Junior/Senior (18 months to 12 years)
722,304,Belgravia Park Playground,11540 73 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2008/12/31,53.509542,-113.530657,"(53.509542233825286, -113.53065681900748)",POINT (-113.53065681900748 53.509542233825286),5040,BELGRAVIA,play,Junior/Senior (18 months to 12 years)
212,3685,Poplar Park,16410 82 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2015/12/31,53.626341,-113.473165,"(53.62634072875203, -113.47316512121404)",POINT (-113.47316512121404 53.62634072875203),2050,BELLE RIVE,play,Unknown
264,3691,Laurel 10,20 Avenue - 24 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2015/12/31,53.450924,-113.376557,"(53.45092374268599, -113.37655743864784)",POINT (-113.37655743864784 53.45092374268599),6444,LAUREL,play,Junior/Senior (18 months to 12 years)
347,1681,Nu-west Park,2011 55 Street NW,Playground,Sand,Unknown,,Parks,1978/12/31,53.451635,-113.423772,"(53.4516348176097, -113.42377181474555)",POINT (-113.42377181474555 53.4516348176097),6460,MEYOKUMIN,play,Junior/Senior (18 months to 12 years)
571,51,Glengarry School,9211 135 Avenue NW,Playground,Sand,Unknown,,Parks,1984/12/31,53.595651,-113.48455,"(53.59565086610748, -113.4845497818434)",POINT (-113.4845497818434 53.59565086610748),2290,GLENGARRY,play,Junior/Senior (18 months to 12 years)
885,90,Wellington Community Playground,13535 134 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2021/11/11,53.596599,-113.550426,"(53.59659857802511, -113.55042615663257)",POINT (-113.55042615663257 53.59659857802511),3430,WELLINGTON,play,Junior/Senior (18 months to 12 years)
582,2660,Ecole Sainte-Jeanne-d'Arc,8505 68A Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2008/12/31,53.520857,-113.430279,"(53.52085659716893, -113.43027917334905)",POINT (-113.43027917334905 53.52085659716893),6350,KENILWORTH,play,Senior (6 to 12 years)
194,1678,Mayliewan Park,7503 161A Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2005/12/31,53.622233,-113.459217,"(53.62223342490262, -113.45921729459306)",POINT (-113.45921729459306 53.62223342490262),2511,MAYLIEWAN,play,Junior/Senior (18 months to 12 years)
517,160,George Luck School,300 Bulyea Road NW,Playground,Sand,Unknown,,Parks,2001/12/31,53.472793,-113.573026,"(53.472793264558206, -113.57302573925753)",POINT (-113.57302573925753 53.472793264558206),5100,BULYEA HEIGHTS,play,Junior/Senior (18 months to 12 years)
283,3610,Michael Strembitsky,4110 - SAVARYN DRIVE SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2013/12/31,53.413924,-113.462324,"(53.41392370806328, -113.46232353209956)",POINT (-113.46232353209956 53.41392370806328),6213,SUMMERSIDE,play,Senior (6 to 12 years)
419,59,St. Olga Park (St. Phillip/Kinsman),14803 - 88A STREET NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.609132,-113.475407,"(53.60913205808066, -113.47540653872866)",POINT (-113.47540653872866 53.60913205808066),2260,EVANSDALE,play,Unknown
529,1924,Duncan Innes Park,8102 80 Avenue NW,Playground,Sand,Unknown,,Parks,1979/12/31,53.51625,-113.452384,"(53.516250033576775, -113.45238404982123)",POINT (-113.45238404982123 53.516250033576775),6360,KING EDWARD PARK,play,Junior/Senior (18 months to 12 years)
862,3723,Ebbers Playground,109 Ebbers Boulevard NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2018/10/10,53.608491,-113.403658,"(53.608490511216814, -113.40365751903909)",POINT (-113.40365751903909 53.608490511216814),2251,EBBERS,play,Junior/Senior (18 months to 12 years)
