ID,Playground Number,Name,Address,Type,Surface Type,Accessibility,User Category,Maintainer,Redevelopment Date,Latitude,Longitude,Location,Geometry Point,Neighbourhood ID,Neighbourhood Name
580,1762,Ecole Gabrielle-Roy,9330 - 87 STREET NW T6C4M5,Playground,Engineered Wood Fibre,Wheelchair Accessible,Senior (6 to 12 years),Parks,2015/12/31,53.529756,-113.462040,"(53.529755645112424, -113.46204030161456)",POINT (-113.46204030161456 53.529755645112424),6710,STRATHEARN
647,263,Dovercourt Community Playground,13510 Dovercourt Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2004/12/31,53.576087,-113.559446,"(53.576086536705375, -113.55944597620743)",POINT (-113.55944597620743 53.576086536705375),3170,DOVERCOURT
734,154,Fulton Place School,10310 56 Street NW,Playground,Sand,Unknown,Junior (18 months to 5 years),Parks,1996/12/31,53.545280,-113.425486,"(53.54527973459387, -113.4254864093726)",POINT (-113.4254864093726 53.54527973459387),6240,FULTON PLACE
453,313,Royal Gardens Community League,4030 117 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2000/12/31,53.478128,-113.535770,"(53.47812825964052, -113.53577006348921)",POINT (-113.53577006348921 53.47812825964052),5430,ROYAL GARDENS
134,611,Pleasantview School,10541 - 60A AVENUE NW T6H1K4,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2012/08/16,53.494910,-113.503201,"(53.49491022861881, -113.50320113350134)",POINT (-113.50320113350134 53.49491022861881),5320,PLEASANTVIEW
484,3631,Secord Corner Park Playground,9550 - 217 STREET NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2010/12/31,53.533431,-113.691647,"(53.53343122064746, -113.69164651258961)",POINT (-113.69164651258961 53.53343122064746),4487,SECORD
192,309,Kinsmen Park Senior,9100 Walterdale Hill NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2013/12/31,53.527128,-113.509300,"(53.5271276191053, -113.50929972126562)",POINT (-113.50929972126562 53.5271276191053),5390,RIVER VALLEY WALTERDALE
850,384,Zoie Gardner Park,12710 70 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1976/12/31,53.585694,-113.450326,"(53.5856935051007, -113.45032588829065)",POINT (-113.45032588829065 53.5856935051007),2020,BALWIN
711,69,Canora Park Playground,15120 104 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2004/12/31,53.547348,-113.582195,"(53.54734771064517, -113.58219528118713)",POINT (-113.58219528118713 53.54734771064517),4090,CANORA
487,3641,Secord Rock Garden Playground,95 Ave & Secord Landing,Playground,Engineered Wood Fibre,Wheelchair Accessible,Senior (6 to 12 years),Parks,2013/12/31,53.532386,-113.705670,"(53.532385709246356, -113.70566999685721)",POINT (-113.70566999685721 53.532385709246356),4487,SECORD
867,3642,Starling Playground,1718 Tanager Close,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2014/12/31,53.593624,-113.655273,"(53.59362422048102, -113.65527318410983)",POINT (-113.65527318410983 53.59362422048102),4474,STARLING
605,1664,Delton Community League,12325 88 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1976/12/31,53.579641,-113.475733,"(53.579641327699576, -113.4757325482639)",POINT (-113.4757325482639 53.579641327699576),1080,DELTON
924,319,Tipton Park,10849 81 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1950/12/31,53.516367,-113.510188,"(53.516367328225336, -113.5101883496558)",POINT (-113.5101883496558 53.516367328225336),5330,QUEEN ALEXANDRA
716,3564,Ambleside Park,181 Ambleside Drive SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2007/12/31,53.432764,-113.604042,"(53.43276424713744, -113.60404185562932)",POINT (-113.60404185562932 53.43276424713744),5505,AMBLESIDE
431,343,Robert Carter Park,1100 Carter Crest Road NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1996/12/31,53.464439,-113.575176,"(53.464438948756026, -113.57517568757771)",POINT (-113.57517568757771 53.464438948756026),5130,CARTER CREST
183,1720,Ozerna Park,84 Street - 158 Avenue NW,Playground,"Rubber Tiles, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2001/12/31,53.620786,-113.448543,"(53.62078578968913, -113.44854307908125)",POINT (-113.44854307908125 53.62078578968913),2600,OZERNA
520,392,Beverly Jubilee Park,4203 120 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1997/12/31,53.574228,-113.407090,"(53.574227583747046, -113.40709011473038)",POINT (-113.40709011473038 53.574227583747046),2040,BEACON HEIGHTS
254,68,Meadowlark Community Playground,15961 92 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2017/12/31,53.525659,-113.596746,"(53.52565889275736, -113.5967460489052)",POINT (-113.5967460489052 53.52565889275736),4310,MEADOWLARK PARK
586,3681,Major General Griesbach School Playground,Griesbach Road NW & Sir Arthur Currie Way NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2017/12/31,53.607616,-113.498591,"(53.60761647873342, -113.49859112093122)",POINT (-113.49859112093122 53.60761647873342),3111,GRIESBACH
235,303,McKernan School,11330 76 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1998/12/31,53.513548,-113.523751,"(53.51354844655142, -113.52375106213287)",POINT (-113.52375106213287 53.51354844655142),5290,MCKERNAN
468,3360,Rutherford (Johnny Bright School),Rutherford Road,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2011/12/31,53.420076,-113.534431,"(53.4200755004656, -113.53443091565174)",POINT (-113.53443091565174 53.4200755004656),5454,RUTHERFORD
838,88,Woodcroft Playground,13915 115 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2011/12/31,53.564883,-113.562032,"(53.564882563351034, -113.56203193339357)",POINT (-113.56203193339357 53.564882563351034),3450,WOODCROFT
744,87,Castle Downs Park Playground,11520 153 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2010/12/31,53.616788,-113.525454,"(53.61678832912361, -113.52545446571395)",POINT (-113.52545446571395 53.61678832912361),3180,DUNLUCE
3729,3781,Shauna May Seneca School,2130 Wonnacott Way SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2021/11/01,53.411664,-113.429106,"(53.41166376907961, -113.4291063697869)",POINT (-113.4291063697869 53.41166376907961),6662,WALKER
572,1676,Blessed Kateri (Creek's Crossing),3807 41 Avenue NW,Playground,Sand,Unknown,Senior (6 to 12 years),Parks,1997/12/31,53.475542,-113.400281,"(53.4755423640005, -113.400280714138)",POINT (-113.400280714138 53.4755423640005),6370,KINISKI GARDENS
250,593,Lansdowne Park,4915 - 124 STREET NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Unknown,Junior/Senior (18 months to 12 years),Parks,1999/12/31,53.486715,-113.545871,"(53.4867148216387, -113.54587065709529)",POINT (-113.54587065709529 53.4867148216387),5260,LANSDOWNE
722,304,Belgravia Park Playground,11540 73 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2008/12/31,53.509542,-113.530657,"(53.509542233825286, -113.53065681900748)",POINT (-113.53065681900748 53.509542233825286),5040,BELGRAVIA
212,3685,Poplar Park,16410 82 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Unknown,Parks,2015/12/31,53.626341,-113.473165,"(53.62634072875203, -113.47316512121404)",POINT (-113.47316512121404 53.62634072875203),2050,BELLE RIVE
264,3691,Laurel 10,20 Avenue - 24 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2015/12/31,53.450924,-113.376557,"(53.45092374268599, -113.37655743864784)",POINT (-113.37655743864784 53.45092374268599),6444,LAUREL
347,1681,Nu-west Park,2011 55 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1978/12/31,53.451635,-113.423772,"(53.4516348176097, -113.42377181474555)",POINT (-113.42377181474555 53.4516348176097),6460,MEYOKUMIN
571,51,Glengarry School,9211 135 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1984/12/31,53.595651,-113.484550,"(53.59565086610748, -113.4845497818434)",POINT (-113.4845497818434 53.59565086610748),2290,GLENGARRY
885,90,Wellington Community Playground,13535 134 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2021/11/11,53.596599,-113.550426,"(53.59659857802511, -113.55042615663257)",POINT (-113.55042615663257 53.59659857802511),3430,WELLINGTON
582,2660,Ecole Sainte-Jeanne-d'Arc,8505 68A Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Senior (6 to 12 years),Parks,2008/12/31,53.520857,-113.430279,"(53.52085659716893, -113.43027917334905)",POINT (-113.43027917334905 53.52085659716893),6350,KENILWORTH
194,1678,Mayliewan Park,7503 161A Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2005/12/31,53.622233,-113.459217,"(53.62223342490262, -113.45921729459306)",POINT (-113.45921729459306 53.62223342490262),2511,MAYLIEWAN
517,160,George Luck School,300 Bulyea Road NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2001/12/31,53.472793,-113.573026,"(53.472793264558206, -113.57302573925753)",POINT (-113.57302573925753 53.472793264558206),5100,BULYEA HEIGHTS
283,3610,Michael Strembitsky,4110 - SAVARYN DRIVE SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,Senior (6 to 12 years),Parks,2013/12/31,53.413924,-113.462324,"(53.41392370806328, -113.46232353209956)",POINT (-113.46232353209956 53.41392370806328),6213,SUMMERSIDE
419,59,St. Olga Park (St. Phillip/Kinsman),14803 - 88A STREET NW,Playground,Sand,Unknown,Unknown,Parks,1996/12/31,53.609132,-113.475407,"(53.60913205808066, -113.47540653872866)",POINT (-113.47540653872866 53.60913205808066),2260,EVANSDALE
529,1924,Duncan Innes Park,8102 80 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1979/12/31,53.516250,-113.452384,"(53.516250033576775, -113.45238404982123)",POINT (-113.45238404982123 53.516250033576775),6360,KING EDWARD PARK
862,3723,Ebbers Playground,109 Ebbers Boulevard NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2018/10/10,53.608491,-113.403658,"(53.608490511216814, -113.40365751903909)",POINT (-113.40365751903909 53.608490511216814),2251,EBBERS
622,44,Elmwood Community League,12505 75 STREET NW T5B4K8,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2001/12/31,53.581429,-113.456442,"(53.58142875064537, -113.45644234566036)",POINT (-113.45644234566036 53.58142875064537),1130,ELMWOOD PARK
293,261,Kensington Community Playground,12139 134B Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1998/12/31,53.595746,-113.531102,"(53.59574617595974, -113.53110216718989)",POINT (-113.53110216718989 53.59574617595974),3250,KENSINGTON
328,307,Lendrum Elementary School (EPSB),11330 54 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1996/12/31,53.491162,-113.523173,"(53.49116160444608, -113.52317257917798)",POINT (-113.52317257917798 53.49116160444608),5270,LENDRUM PLACE
249,330,James Ramsay Park,15010 - 43 AVENUE NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2006/12/31,53.481032,-113.581119,"(53.481031643723526, -113.58111941986476)",POINT (-113.58111941986476 53.481031643723526),5340,RAMSAY HEIGHTS
449,1940,Rosslyn Neighbourhood Park Playground,13535 104 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1970/12/31,53.597920,-113.498665,"(53.597920130393064, -113.4986654733352)",POINT (-113.4986654733352 53.597920130393064),3390,ROSSLYN
677,115,Calder School Playground,12950 118 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1994/12/31,53.588988,-113.526332,"(53.5889876971235, -113.52633173884941)",POINT (-113.52633173884941 53.5889876971235),3070,CALDER
590,2060,Cumberland Park Playground,129 Street - 148 Avenue NW,Playground,"Rubber Tiles, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2003/12/31,53.610975,-113.544490,"(53.610974816725886, -113.54449020429797)",POINT (-113.54449020429797 53.610974816725886),3150,CUMBERLAND
346,1642,Norwood Square,9516 114 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,1999/12/31,53.564789,-113.488065,"(53.56478936598457, -113.4880647436022)",POINT (-113.4880647436022 53.56478936598457),1010,ALBERTA AVENUE
620,308,Ellingson Park,11104 65 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2012/12/31,53.503165,-113.517933,"(53.50316490512757, -113.51793286385704)",POINT (-113.51793286385704 53.50316490512757),5310,PARKALLEN
824,130,Tweddle Place School (Malcolm Tweddle School),2430 Millbourne Road West NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1994/12/31,53.476905,-113.456613,"(53.47690499576413, -113.45661290852027)",POINT (-113.45661290852027 53.47690499576413),6760,TWEDDLE PLACE
296,3661,Keswick,3641 Keswick Blvd SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2015/12/31,53.419564,-113.641494,"(53.4195637883866, -113.64149397890056)",POINT (-113.64149397890056 53.4195637883866),5574,KESWICK
894,3679,Svend Hansen School Playground,24 Street NW & 16 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Senior (6 to 12 years),Parks,2018/12/31,53.446022,-113.372390,"(53.446021543657196, -113.37239024193238)",POINT (-113.37239024193238 53.446021543657196),6444,LAUREL
256,1721,Potter Greens Playground (East),Potter Greens Drive NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1997/12/31,53.519316,-113.666727,"(53.51931591520926, -113.66672743117394)",POINT (-113.66672743117394 53.51931591520926),4710,POTTER GREENS
839,88,Woodcroft Playground,13915 115 Avenue NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2011/12/31,53.564833,-113.561853,"(53.564832767794044, -113.56185299109539)",POINT (-113.56185299109539 53.564832767794044),3450,WOODCROFT
732,1802,Fulton Place Community League,Fulton Drive and 62 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2008/12/31,53.546197,-113.425786,"(53.546197438957705, -113.42578589649492)",POINT (-113.42578589649492 53.546197438957705),6240,FULTON PLACE
236,1679,McLeod Meadows,65 Street - 152 B Avenue,Playground,Sand,Unknown,Junior (18 months to 5 years),Parks,1984/12/31,53.615007,-113.441422,"(53.61500712496953, -113.4414223145515)",POINT (-113.4414223145515 53.61500712496953),2530,MCLEOD
440,3365,Rosslyn Community Playground,11015 134 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2007/12/31,53.594182,-113.512176,"(53.59418205160722, -113.51217557225792)",POINT (-113.51217557225792 53.59418205160722),3390,ROSSLYN
327,103,Lorelei Playground,16220 103 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1994/12/31,53.623079,-113.501621,"(53.62307932781263, -113.50162125331032)",POINT (-113.50162125331032 53.62307932781263),3280,LORELEI
626,3400,Braids Park (St. Williams Park),13415 60 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Senior (6 to 12 years),Parks,2006/12/31,53.596879,-113.432925,"(53.59687850906636, -113.43292539590124)",POINT (-113.43292539590124 53.59687850906636),2080,BELVEDERE
356,3565,MacEwan,252 MacEwan Road,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2010/12/31,53.429478,-113.530245,"(53.42947833880979, -113.53024468239144)",POINT (-113.53024468239144 53.42947833880979),5452,MACEWAN
656,136,Greenview School,5720 38 AVENUE NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Senior (6 to 12 years),Parks,2017/12/31,53.473682,-113.426688,"(53.473681730891805, -113.42668820930282)",POINT (-113.42668820930282 53.473681730891805),6280,GREENVIEW
706,15,Beacon Heights School,4610 121  Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,1996/12/31,53.575674,-113.414827,"(53.57567445844357, -113.41482737505942)",POINT (-113.41482737505942 53.57567445844357),2040,BEACON HEIGHTS
902,3762,Clareview Jumpstart Playground,3804 139 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2020/11/13,53.603242,-113.404465,"(53.6032421770568, -113.40446503035879)",POINT (-113.40446503035879 53.6032421770568),2145,CLAREVIEW TOWN CENTRE
451,606,Royal Gardens/Ellerslie,10804 - 8 AVENUE SW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2001/12/31,53.425773,-113.507058,"(53.425772642816895, -113.50705836292218)",POINT (-113.50705836292218 53.425772642816895),5451,RICHFORD
280,3671,Laurel 8,1410 32 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior (18 months to 5 years),Parks,2014/12/31,53.441434,-113.388094,"(53.44143411582964, -113.38809357403336)",POINT (-113.38809357403336 53.44143411582964),6444,LAUREL
12127,24,Prince Rupert Playground,11245 113 Street NW,Playground,"Engineered Wood Fibre, Sand",Wheelchair Accessible,Senior (6 to 12 years),Parks,2022/09/23,53.562268,-113.519794,"(53.562267640157245, -113.51979362460123)",POINT (-113.51979362460123 53.562267640157245),1170,PRINCE RUPERT
